UserID,PaymentDate,Amount,PaymentMethod,Month
U0382,2022-07-18,10.0,Bank Transfer,2022-07
U0383,2022-09-04,10.0,Credit Card,2022-09
U0383,2022-10-04,10.0,Bank Transfer,2022-10
U0383,2022-11-04,10.0,PayPal,2022-11
U0384,2022-07-17,10.0,Bank Transfer,2022-07
U0384,2022-08-17,10.0,Credit Card,2022-08
U0384,2022-09-17,10.0,Bank Transfer,2022-09
U0385,2022-12-24,30.0,Bank Transfer,2022-12
U0385,2023-01-24,30.0,Credit Card,2023-01
U0385,2023-02-24,30.0,PayPal,2023-02
U0385,2023-03-24,30.0,Bank Transfer,2023-03
U0385,2023-04-24,30.0,Credit Card,2023-04
U0385,2023-05-24,30.0,Bank Transfer,2023-05
U0385,2023-06-24,30.0,PayPal,2023-06
U0385,2023-07-24,30.0,Credit Card,2023-07
U0385,2023-08-24,30.0,PayPal,2023-08
U0385,2023-09-24,30.0,Bank Transfer,2023-09
U0385,2023-10-24,30.0,PayPal,2023-10
U0385,2023-11-24,30.0,Credit Card,2023-11
U0386,2022-06-03,20.0,Bank Transfer,2022-06
U0386,2022-07-03,20.0,Bank Transfer,2022-07
U0386,2022-08-03,20.0,PayPal,2022-08
U0386,2022-09-03,20.0,PayPal,2022-09
U0386,2022-10-03,20.0,Credit Card,2022-10
U0386,2022-11-03,20.0,Credit Card,2022-11
U0386,2022-12-03,20.0,Credit Card,2022-12
U0386,2023-01-03,20.0,PayPal,2023-01
U0386,2023-02-03,20.0,PayPal,2023-02
U0386,2023-03-03,20.0,Credit Card,2023-03
U0386,2023-04-03,20.0,Credit Card,2023-04
U0386,2023-05-03,20.0,Bank Transfer,2023-05
U0387,2022-04-27,30.0,Credit Card,2022-04
U0387,2022-05-27,30.0,Credit Card,2022-05
U0387,2022-06-27,30.0,Bank Transfer,2022-06
U0387,2022-07-27,30.0,Bank Transfer,2022-07
U0387,2022-08-27,30.0,PayPal,2022-08
U0387,2022-09-27,30.0,PayPal,2022-09
U0388,2022-10-11,10.0,PayPal,2022-10
U0388,2022-11-11,10.0,Credit Card,2022-11
U0388,2022-12-11,10.0,PayPal,2022-12
U0388,2023-01-11,10.0,PayPal,2023-01
U0388,2023-02-11,10.0,Credit Card,2023-02
U0388,2023-03-11,10.0,Bank Transfer,2023-03
U0388,2023-04-11,10.0,Credit Card,2023-04
U0388,2023-05-11,10.0,Bank Transfer,2023-05
U0388,2023-06-11,10.0,Bank Transfer,2023-06
U0388,2023-07-11,10.0,PayPal,2023-07
U0388,2023-08-11,10.0,Bank Transfer,2023-08
U0388,2023-09-11,10.0,PayPal,2023-09
U0389,2022-05-16,10.0,Bank Transfer,2022-05
U0389,2022-06-16,10.0,Bank Transfer,2022-06
U0389,2022-07-16,10.0,PayPal,2022-07
U0389,2022-08-16,10.0,PayPal,2022-08
U0389,2022-09-16,10.0,Credit Card,2022-09
U0389,2022-10-16,10.0,PayPal,2022-10
U0389,2022-11-16,10.0,PayPal,2022-11
U0389,2022-12-16,10.0,PayPal,2022-12
U0389,2023-01-16,10.0,Bank Transfer,2023-01
U0389,2023-02-16,10.0,PayPal,2023-02
U0389,2023-03-16,10.0,PayPal,2023-03
U0389,2023-04-16,10.0,PayPal,2023-04
U0390,2022-01-23,10.0,Bank Transfer,2022-01
U0390,2022-02-23,10.0,PayPal,2022-02
U0390,2022-03-23,10.0,Bank Transfer,2022-03
U0390,2022-04-23,10.0,Bank Transfer,2022-04
U0390,2022-05-23,10.0,Credit Card,2022-05
U0390,2022-06-23,10.0,PayPal,2022-06
U0391,2022-05-05,10.0,Bank Transfer,2022-05
U0392,2022-10-21,30.0,Bank Transfer,2022-10
U0392,2022-11-21,30.0,PayPal,2022-11
U0392,2022-12-21,30.0,Credit Card,2022-12
U0393,2022-12-14,30.0,PayPal,2022-12
U0394,2022-06-11,20.0,Credit Card,2022-06
U0394,2022-07-11,20.0,Credit Card,2022-07
U0394,2022-08-11,20.0,Bank Transfer,2022-08
U0395,2022-06-18,20.0,Credit Card,2022-06
U0395,2022-07-18,20.0,Credit Card,2022-07
U0395,2022-08-18,20.0,Bank Transfer,2022-08
U0395,2022-09-18,20.0,PayPal,2022-09
U0395,2022-10-18,20.0,Bank Transfer,2022-10
U0395,2022-11-18,20.0,Credit Card,2022-11
U0395,2022-12-18,20.0,Bank Transfer,2022-12
U0395,2023-01-18,20.0,Credit Card,2023-01
U0395,2023-02-18,20.0,Bank Transfer,2023-02
U0395,2023-03-18,20.0,Credit Card,2023-03
U0395,2023-04-18,20.0,Bank Transfer,2023-04
U0395,2023-05-18,20.0,Credit Card,2023-05
U0396,2022-06-22,20.0,PayPal,2022-06
U0396,2022-07-22,20.0,Bank Transfer,2022-07
U0396,2022-08-22,20.0,Bank Transfer,2022-08
U0397,2022-12-14,30.0,Bank Transfer,2022-12
U0397,2023-01-14,30.0,PayPal,2023-01
U0397,2023-02-14,30.0,Bank Transfer,2023-02
U0397,2023-03-14,30.0,Credit Card,2023-03
U0397,2023-04-14,30.0,Bank Transfer,2023-04
U0397,2023-05-14,30.0,Credit Card,2023-05
U0397,2023-06-14,30.0,Credit Card,2023-06
U0397,2023-07-14,30.0,PayPal,2023-07
U0397,2023-08-14,30.0,PayPal,2023-08
U0397,2023-09-14,30.0,Credit Card,2023-09
U0397,2023-10-14,30.0,Credit Card,2023-10
U0397,2023-11-14,30.0,Credit Card,2023-11
U0398,2022-05-30,20.0,Bank Transfer,2022-05
U0398,2022-06-30,20.0,Bank Transfer,2022-06
U0398,2022-07-30,20.0,PayPal,2022-07
U0398,2022-08-30,20.0,Bank Transfer,2022-08
U0398,2022-09-30,20.0,Credit Card,2022-09
U0398,2022-10-30,20.0,Credit Card,2022-10
U0399,2022-12-28,20.0,PayPal,2022-12
U0399,2023-01-28,20.0,Bank Transfer,2023-01
U0399,2023-02-28,20.0,PayPal,2023-02
U0399,2023-03-28,20.0,Bank Transfer,2023-03
U0399,2023-04-28,20.0,PayPal,2023-04
U0399,2023-05-28,20.0,Credit Card,2023-05
U0399,2023-06-28,20.0,Bank Transfer,2023-06
U0399,2023-07-28,20.0,PayPal,2023-07
U0399,2023-08-28,20.0,Credit Card,2023-08
U0399,2023-09-28,20.0,PayPal,2023-09
U0399,2023-10-28,20.0,Bank Transfer,2023-10
U0399,2023-11-28,20.0,Bank Transfer,2023-11
U0400,2022-08-11,30.0,PayPal,2022-08
U0400,2022-09-11,30.0,PayPal,2022-09
U0400,2022-10-11,30.0,Credit Card,2022-10
U0400,2022-11-11,30.0,Credit Card,2022-11
U0400,2022-12-11,30.0,Credit Card,2022-12
U0400,2023-01-11,30.0,Credit Card,2023-01
U0401,2022-07-01,20.0,Credit Card,2022-07
U0401,2022-08-01,20.0,PayPal,2022-08
U0401,2022-09-01,20.0,Credit Card,2022-09
U0401,2022-10-01,20.0,Bank Transfer,2022-10
U0401,2022-11-01,20.0,PayPal,2022-11
U0401,2022-12-01,20.0,Credit Card,2022-12
U0401,2023-01-01,20.0,Credit Card,2023-01
U0401,2023-02-01,20.0,Bank Transfer,2023-02
U0401,2023-03-01,20.0,PayPal,2023-03
U0401,2023-04-01,20.0,PayPal,2023-04
U0401,2023-05-01,20.0,Credit Card,2023-05
U0401,2023-06-01,20.0,Credit Card,2023-06
U0402,2022-01-23,20.0,Credit Card,2022-01
U0403,2022-11-16,10.0,PayPal,2022-11
U0403,2022-12-16,10.0,Credit Card,2022-12
U0403,2023-01-16,10.0,Credit Card,2023-01
U0404,2022-03-03,10.0,Credit Card,2022-03
U0404,2022-04-03,10.0,Credit Card,2022-04
U0404,2022-05-03,10.0,PayPal,2022-05
U0404,2022-06-03,10.0,Bank Transfer,2022-06
U0404,2022-07-03,10.0,Bank Transfer,2022-07
U0404,2022-08-03,10.0,Credit Card,2022-08
U0405,2022-08-09,20.0,PayPal,2022-08
U0405,2022-09-09,20.0,Bank Transfer,2022-09
U0405,2022-10-09,20.0,Bank Transfer,2022-10
U0405,2022-11-09,20.0,Bank Transfer,2022-11
U0405,2022-12-09,20.0,Credit Card,2022-12
U0405,2023-01-09,20.0,Credit Card,2023-01
U0406,2022-05-01,10.0,Bank Transfer,2022-05
U0407,2022-02-14,30.0,PayPal,2022-02
U0408,2022-11-07,10.0,Credit Card,2022-11
U0409,2022-06-07,10.0,Credit Card,2022-06
U0409,2022-07-07,10.0,Credit Card,2022-07
U0409,2022-08-07,10.0,PayPal,2022-08
U0409,2022-09-07,10.0,Credit Card,2022-09
U0409,2022-10-07,10.0,PayPal,2022-10
U0409,2022-11-07,10.0,Credit Card,2022-11
U0409,2022-12-07,10.0,PayPal,2022-12
U0409,2023-01-07,10.0,Credit Card,2023-01
U0409,2023-02-07,10.0,PayPal,2023-02
U0409,2023-03-07,10.0,Bank Transfer,2023-03
U0409,2023-04-07,10.0,Bank Transfer,2023-04
U0409,2023-05-07,10.0,Bank Transfer,2023-05
U0410,2022-11-29,10.0,PayPal,2022-11
U0410,2022-12-29,10.0,PayPal,2022-12
U0410,2023-01-29,10.0,PayPal,2023-01
U0411,2022-12-26,10.0,Credit Card,2022-12
U0412,2022-05-09,20.0,Credit Card,2022-05
U0412,2022-06-09,20.0,Credit Card,2022-06
U0412,2022-07-09,20.0,Credit Card,2022-07
U0412,2022-08-09,20.0,Bank Transfer,2022-08
U0412,2022-09-09,20.0,PayPal,2022-09
U0412,2022-10-09,20.0,PayPal,2022-10
U0412,2022-11-09,20.0,Bank Transfer,2022-11
U0412,2022-12-09,20.0,Credit Card,2022-12
U0412,2023-01-09,20.0,Bank Transfer,2023-01
U0412,2023-02-09,20.0,PayPal,2023-02
U0412,2023-03-09,20.0,PayPal,2023-03
U0412,2023-04-09,20.0,Bank Transfer,2023-04
U0413,2022-01-17,20.0,PayPal,2022-01
U0413,2022-02-17,20.0,Credit Card,2022-02
U0413,2022-03-17,20.0,Credit Card,2022-03
U0413,2022-04-17,20.0,PayPal,2022-04
U0413,2022-05-17,20.0,PayPal,2022-05
U0413,2022-06-17,20.0,Bank Transfer,2022-06
U0413,2022-07-17,20.0,Bank Transfer,2022-07
U0413,2022-08-17,20.0,PayPal,2022-08
U0413,2022-09-17,20.0,Bank Transfer,2022-09
U0413,2022-10-17,20.0,PayPal,2022-10
U0413,2022-11-17,20.0,Credit Card,2022-11
U0413,2022-12-17,20.0,Credit Card,2022-12
U0414,2022-04-24,20.0,Bank Transfer,2022-04
U0414,2022-05-24,20.0,Credit Card,2022-05
U0414,2022-06-24,20.0,PayPal,2022-06
U0414,2022-07-24,20.0,Bank Transfer,2022-07
U0414,2022-08-24,20.0,Bank Transfer,2022-08
U0414,2022-09-24,20.0,Bank Transfer,2022-09
U0414,2022-10-24,20.0,PayPal,2022-10
U0414,2022-11-24,20.0,Bank Transfer,2022-11
U0414,2022-12-24,20.0,Credit Card,2022-12
U0414,2023-01-24,20.0,PayPal,2023-01
U0414,2023-02-24,20.0,PayPal,2023-02
U0414,2023-03-24,20.0,Bank Transfer,2023-03
U0415,2022-01-27,10.0,PayPal,2022-01
U0415,2022-02-27,10.0,PayPal,2022-02
U0415,2022-03-27,10.0,Bank Transfer,2022-03
U0416,2022-01-09,30.0,Bank Transfer,2022-01
U0416,2022-02-09,30.0,Credit Card,2022-02
U0416,2022-03-09,30.0,PayPal,2022-03
U0417,2022-05-20,30.0,Credit Card,2022-05
U0418,2022-11-11,20.0,PayPal,2022-11
U0418,2022-12-11,20.0,Bank Transfer,2022-12
U0418,2023-01-11,20.0,Bank Transfer,2023-01
U0418,2023-02-11,20.0,Bank Transfer,2023-02
U0418,2023-03-11,20.0,Bank Transfer,2023-03
U0418,2023-04-11,20.0,PayPal,2023-04
U0419,2022-08-16,10.0,Credit Card,2022-08
U0419,2022-09-16,10.0,Bank Transfer,2022-09
U0419,2022-10-16,10.0,PayPal,2022-10
U0419,2022-11-16,10.0,Bank Transfer,2022-11
U0419,2022-12-16,10.0,PayPal,2022-12
U0419,2023-01-16,10.0,PayPal,2023-01
U0419,2023-02-16,10.0,Credit Card,2023-02
U0419,2023-03-16,10.0,Bank Transfer,2023-03
U0419,2023-04-16,10.0,Bank Transfer,2023-04
U0419,2023-05-16,10.0,Bank Transfer,2023-05
U0419,2023-06-16,10.0,PayPal,2023-06
U0419,2023-07-16,10.0,Bank Transfer,2023-07
U0420,2022-10-24,30.0,PayPal,2022-10
U0420,2022-11-24,30.0,Credit Card,2022-11
U0420,2022-12-24,30.0,PayPal,2022-12
U0421,2022-04-16,20.0,Bank Transfer,2022-04
U0421,2022-05-16,20.0,Credit Card,2022-05
U0421,2022-06-16,20.0,Bank Transfer,2022-06
U0422,2022-02-18,30.0,Bank Transfer,2022-02
U0422,2022-03-18,30.0,Bank Transfer,2022-03
U0422,2022-04-18,30.0,PayPal,2022-04
U0422,2022-05-18,30.0,Credit Card,2022-05
U0422,2022-06-18,30.0,Bank Transfer,2022-06
U0422,2022-07-18,30.0,Bank Transfer,2022-07
U0422,2022-08-18,30.0,Bank Transfer,2022-08
U0422,2022-09-18,30.0,Bank Transfer,2022-09
U0422,2022-10-18,30.0,Bank Transfer,2022-10
U0422,2022-11-18,30.0,Credit Card,2022-11
U0422,2022-12-18,30.0,Bank Transfer,2022-12
U0422,2023-01-18,30.0,Credit Card,2023-01
U0423,2022-03-29,30.0,Credit Card,2022-03
U0424,2022-08-31,20.0,Bank Transfer,2022-08
U0424,2022-09-30,20.0,PayPal,2022-09
U0424,2022-10-31,20.0,Credit Card,2022-10
U0424,2022-11-30,20.0,Credit Card,2022-11
U0424,2022-12-31,20.0,PayPal,2022-12
U0424,2023-01-31,20.0,PayPal,2023-01
U0424,2023-02-28,20.0,PayPal,2023-02
U0424,2023-03-31,20.0,Credit Card,2023-03
U0424,2023-04-30,20.0,Credit Card,2023-04
U0424,2023-05-31,20.0,Bank Transfer,2023-05
U0424,2023-06-30,20.0,PayPal,2023-06
U0424,2023-07-31,20.0,PayPal,2023-07
U0425,2022-10-08,10.0,PayPal,2022-10
U0425,2022-11-08,10.0,Bank Transfer,2022-11
U0425,2022-12-08,10.0,Bank Transfer,2022-12
U0425,2023-01-08,10.0,Credit Card,2023-01
U0425,2023-02-08,10.0,Credit Card,2023-02
U0425,2023-03-08,10.0,PayPal,2023-03
U0426,2022-02-28,10.0,PayPal,2022-02
U0426,2022-03-28,10.0,Bank Transfer,2022-03
U0426,2022-04-28,10.0,Credit Card,2022-04
U0426,2022-05-28,10.0,PayPal,2022-05
U0426,2022-06-28,10.0,Bank Transfer,2022-06
U0426,2022-07-28,10.0,Credit Card,2022-07
U0426,2022-08-28,10.0,PayPal,2022-08
U0426,2022-09-28,10.0,PayPal,2022-09
U0426,2022-10-28,10.0,Bank Transfer,2022-10
U0426,2022-11-28,10.0,Bank Transfer,2022-11
U0426,2022-12-28,10.0,Credit Card,2022-12
U0426,2023-01-28,10.0,Bank Transfer,2023-01
U0427,2022-07-29,30.0,Bank Transfer,2022-07
U0427,2022-08-29,30.0,PayPal,2022-08
U0427,2022-09-29,30.0,Credit Card,2022-09
U0427,2022-10-29,30.0,Credit Card,2022-10
U0427,2022-11-29,30.0,PayPal,2022-11
U0427,2022-12-29,30.0,PayPal,2022-12
U0427,2023-01-29,30.0,PayPal,2023-01
U0427,2023-02-28,30.0,Credit Card,2023-02
U0427,2023-03-29,30.0,Bank Transfer,2023-03
U0427,2023-04-29,30.0,PayPal,2023-04
U0427,2023-05-29,30.0,PayPal,2023-05
U0427,2023-06-29,30.0,Bank Transfer,2023-06
U0428,2022-11-02,10.0,PayPal,2022-11
U0428,2022-12-02,10.0,Bank Transfer,2022-12
U0428,2023-01-02,10.0,Bank Transfer,2023-01
U0428,2023-02-02,10.0,Credit Card,2023-02
U0428,2023-03-02,10.0,PayPal,2023-03
U0428,2023-04-02,10.0,Bank Transfer,2023-04
U0428,2023-05-02,10.0,PayPal,2023-05
U0428,2023-06-02,10.0,PayPal,2023-06
U0428,2023-07-02,10.0,Bank Transfer,2023-07
U0428,2023-08-02,10.0,Bank Transfer,2023-08
U0428,2023-09-02,10.0,Credit Card,2023-09
U0428,2023-10-02,10.0,Credit Card,2023-10
U0429,2022-04-17,20.0,PayPal,2022-04
U0429,2022-05-17,20.0,Bank Transfer,2022-05
U0429,2022-06-17,20.0,Credit Card,2022-06
U0429,2022-07-17,20.0,Bank Transfer,2022-07
U0429,2022-08-17,20.0,PayPal,2022-08
U0429,2022-09-17,20.0,Credit Card,2022-09
U0430,2022-09-09,20.0,Credit Card,2022-09
U0431,2023-01-01,30.0,PayPal,2023-01
U0431,2023-02-01,30.0,Bank Transfer,2023-02
U0431,2023-03-01,30.0,Bank Transfer,2023-03
U0432,2022-07-22,10.0,Credit Card,2022-07
U0432,2022-08-22,10.0,PayPal,2022-08
U0432,2022-09-22,10.0,Credit Card,2022-09
U0432,2022-10-22,10.0,Bank Transfer,2022-10
U0432,2022-11-22,10.0,Credit Card,2022-11
U0432,2022-12-22,10.0,PayPal,2022-12
U0433,2022-12-25,20.0,PayPal,2022-12
U0434,2022-08-10,30.0,PayPal,2022-08
U0434,2022-09-10,30.0,Credit Card,2022-09
U0434,2022-10-10,30.0,PayPal,2022-10
U0435,2022-05-04,20.0,PayPal,2022-05
U0435,2022-06-04,20.0,Bank Transfer,2022-06
U0435,2022-07-04,20.0,Credit Card,2022-07
U0435,2022-08-04,20.0,PayPal,2022-08
U0435,2022-09-04,20.0,Credit Card,2022-09
U0435,2022-10-04,20.0,Credit Card,2022-10
U0435,2022-11-04,20.0,Credit Card,2022-11
U0435,2022-12-04,20.0,Bank Transfer,2022-12
U0435,2023-01-04,20.0,Credit Card,2023-01
U0435,2023-02-04,20.0,Credit Card,2023-02
U0435,2023-03-04,20.0,Credit Card,2023-03
U0435,2023-04-04,20.0,PayPal,2023-04
U0436,2022-10-20,20.0,Credit Card,2022-10
U0437,2022-05-17,30.0,Bank Transfer,2022-05
U0438,2022-01-06,20.0,Bank Transfer,2022-01
U0438,2022-02-06,20.0,Credit Card,2022-02
U0438,2022-03-06,20.0,Credit Card,2022-03
U0438,2022-04-06,20.0,Bank Transfer,2022-04
U0438,2022-05-06,20.0,PayPal,2022-05
U0438,2022-06-06,20.0,Credit Card,2022-06
U0438,2022-07-06,20.0,Bank Transfer,2022-07
U0438,2022-08-06,20.0,Credit Card,2022-08
U0438,2022-09-06,20.0,Bank Transfer,2022-09
U0438,2022-10-06,20.0,Bank Transfer,2022-10
U0438,2022-11-06,20.0,PayPal,2022-11
U0438,2022-12-06,20.0,Credit Card,2022-12
U0439,2022-12-25,10.0,Credit Card,2022-12
U0439,2023-01-25,10.0,PayPal,2023-01
U0439,2023-02-25,10.0,PayPal,2023-02
U0440,2022-02-15,10.0,Bank Transfer,2022-02
U0440,2022-03-15,10.0,Bank Transfer,2022-03
U0440,2022-04-15,10.0,Credit Card,2022-04
U0440,2022-05-15,10.0,Credit Card,2022-05
U0440,2022-06-15,10.0,PayPal,2022-06
U0440,2022-07-15,10.0,Credit Card,2022-07
U0441,2022-11-03,20.0,PayPal,2022-11
U0441,2022-12-03,20.0,Credit Card,2022-12
U0441,2023-01-03,20.0,Credit Card,2023-01
U0441,2023-02-03,20.0,Bank Transfer,2023-02
U0441,2023-03-03,20.0,Bank Transfer,2023-03
U0441,2023-04-03,20.0,PayPal,2023-04
U0442,2022-04-10,30.0,PayPal,2022-04
U0442,2022-05-10,30.0,Bank Transfer,2022-05
U0442,2022-06-10,30.0,Credit Card,2022-06
U0442,2022-07-10,30.0,Credit Card,2022-07
U0442,2022-08-10,30.0,PayPal,2022-08
U0442,2022-09-10,30.0,PayPal,2022-09
U0443,2022-03-19,20.0,PayPal,2022-03
U0443,2022-04-19,20.0,PayPal,2022-04
U0443,2022-05-19,20.0,PayPal,2022-05
U0443,2022-06-19,20.0,Bank Transfer,2022-06
U0443,2022-07-19,20.0,PayPal,2022-07
U0443,2022-08-19,20.0,Credit Card,2022-08
U0444,2022-03-27,30.0,Bank Transfer,2022-03
U0444,2022-04-27,30.0,PayPal,2022-04
U0444,2022-05-27,30.0,Credit Card,2022-05
U0444,2022-06-27,30.0,PayPal,2022-06
U0444,2022-07-27,30.0,Bank Transfer,2022-07
U0444,2022-08-27,30.0,PayPal,2022-08
U0445,2022-11-03,30.0,Bank Transfer,2022-11
U0446,2022-01-12,20.0,Bank Transfer,2022-01
U0447,2022-12-10,10.0,Bank Transfer,2022-12
U0447,2023-01-10,10.0,Bank Transfer,2023-01
U0447,2023-02-10,10.0,Credit Card,2023-02
U0447,2023-03-10,10.0,Bank Transfer,2023-03
U0447,2023-04-10,10.0,Credit Card,2023-04
U0447,2023-05-10,10.0,Credit Card,2023-05
U0447,2023-06-10,10.0,Bank Transfer,2023-06
U0447,2023-07-10,10.0,Credit Card,2023-07
U0447,2023-08-10,10.0,PayPal,2023-08
U0447,2023-09-10,10.0,Bank Transfer,2023-09
U0447,2023-10-10,10.0,PayPal,2023-10
U0447,2023-11-10,10.0,Credit Card,2023-11
U0448,2022-01-11,10.0,Credit Card,2022-01
U0448,2022-02-11,10.0,Bank Transfer,2022-02
U0448,2022-03-11,10.0,Credit Card,2022-03
U0448,2022-04-11,10.0,Credit Card,2022-04
U0448,2022-05-11,10.0,Bank Transfer,2022-05
U0448,2022-06-11,10.0,Credit Card,2022-06
U0449,2022-11-05,20.0,PayPal,2022-11
U0450,2022-03-16,10.0,PayPal,2022-03
U0450,2022-04-16,10.0,Bank Transfer,2022-04
U0450,2022-05-16,10.0,Credit Card,2022-05
U0450,2022-06-16,10.0,Bank Transfer,2022-06
U0450,2022-07-16,10.0,PayPal,2022-07
U0450,2022-08-16,10.0,PayPal,2022-08
U0451,2022-12-27,30.0,Credit Card,2022-12
U0451,2023-01-27,30.0,PayPal,2023-01
U0451,2023-02-27,30.0,Bank Transfer,2023-02
U0451,2023-03-27,30.0,Credit Card,2023-03
U0451,2023-04-27,30.0,PayPal,2023-04
U0451,2023-05-27,30.0,Credit Card,2023-05
U0452,2022-06-25,30.0,PayPal,2022-06
U0453,2022-02-12,20.0,Bank Transfer,2022-02
U0453,2022-03-12,20.0,Bank Transfer,2022-03
U0453,2022-04-12,20.0,Credit Card,2022-04
U0453,2022-05-12,20.0,Credit Card,2022-05
U0453,2022-06-12,20.0,Credit Card,2022-06
U0453,2022-07-12,20.0,Bank Transfer,2022-07
U0453,2022-08-12,20.0,Bank Transfer,2022-08
U0453,2022-09-12,20.0,PayPal,2022-09
U0453,2022-10-12,20.0,Bank Transfer,2022-10
U0453,2022-11-12,20.0,Bank Transfer,2022-11
U0453,2022-12-12,20.0,PayPal,2022-12
U0453,2023-01-12,20.0,PayPal,2023-01
U0454,2022-06-19,10.0,Bank Transfer,2022-06
U0455,2022-12-25,10.0,Bank Transfer,2022-12
U0455,2023-01-25,10.0,Credit Card,2023-01
U0455,2023-02-25,10.0,PayPal,2023-02
U0455,2023-03-25,10.0,PayPal,2023-03
U0455,2023-04-25,10.0,Credit Card,2023-04
U0455,2023-05-25,10.0,Bank Transfer,2023-05
U0455,2023-06-25,10.0,PayPal,2023-06
U0455,2023-07-25,10.0,PayPal,2023-07
U0455,2023-08-25,10.0,Credit Card,2023-08
U0455,2023-09-25,10.0,Bank Transfer,2023-09
U0455,2023-10-25,10.0,Bank Transfer,2023-10
U0455,2023-11-25,10.0,Bank Transfer,2023-11
U0456,2022-11-27,20.0,PayPal,2022-11
U0456,2022-12-27,20.0,Bank Transfer,2022-12
U0456,2023-01-27,20.0,PayPal,2023-01
U0457,2022-12-15,20.0,Bank Transfer,2022-12
U0457,2023-01-15,20.0,PayPal,2023-01
U0457,2023-02-15,20.0,Credit Card,2023-02
U0458,2022-01-17,30.0,Credit Card,2022-01
U0458,2022-02-17,30.0,Credit Card,2022-02
U0458,2022-03-17,30.0,Bank Transfer,2022-03
U0458,2022-04-17,30.0,Credit Card,2022-04
U0458,2022-05-17,30.0,PayPal,2022-05
U0458,2022-06-17,30.0,Bank Transfer,2022-06
U0458,2022-07-17,30.0,PayPal,2022-07
U0458,2022-08-17,30.0,Bank Transfer,2022-08
U0458,2022-09-17,30.0,Bank Transfer,2022-09
U0458,2022-10-17,30.0,PayPal,2022-10
U0458,2022-11-17,30.0,Credit Card,2022-11
U0458,2022-12-17,30.0,PayPal,2022-12
U0459,2022-07-06,20.0,Bank Transfer,2022-07
U0460,2022-05-11,20.0,PayPal,2022-05
U0460,2022-06-11,20.0,Credit Card,2022-06
U0460,2022-07-11,20.0,PayPal,2022-07
U0461,2022-01-05,10.0,Credit Card,2022-01
U0461,2022-02-05,10.0,Credit Card,2022-02
U0461,2022-03-05,10.0,PayPal,2022-03
U0462,2022-02-26,10.0,Bank Transfer,2022-02
U0462,2022-03-26,10.0,Bank Transfer,2022-03
U0462,2022-04-26,10.0,Credit Card,2022-04
U0462,2022-05-26,10.0,Credit Card,2022-05
U0462,2022-06-26,10.0,Bank Transfer,2022-06
U0462,2022-07-26,10.0,PayPal,2022-07
U0463,2022-02-18,10.0,PayPal,2022-02
U0463,2022-03-18,10.0,Credit Card,2022-03
U0463,2022-04-18,10.0,Credit Card,2022-04
U0463,2022-05-18,10.0,PayPal,2022-05
U0463,2022-06-18,10.0,PayPal,2022-06
U0463,2022-07-18,10.0,Bank Transfer,2022-07
U0463,2022-08-18,10.0,Bank Transfer,2022-08
U0463,2022-09-18,10.0,Bank Transfer,2022-09
U0463,2022-10-18,10.0,Bank Transfer,2022-10
U0463,2022-11-18,10.0,Credit Card,2022-11
U0463,2022-12-18,10.0,PayPal,2022-12
U0463,2023-01-18,10.0,PayPal,2023-01
U0464,2022-07-07,10.0,Credit Card,2022-07
U0465,2022-12-31,20.0,Bank Transfer,2022-12
U0465,2023-01-31,20.0,PayPal,2023-01
U0465,2023-02-28,20.0,PayPal,2023-02
U0465,2023-03-31,20.0,Bank Transfer,2023-03
U0465,2023-04-30,20.0,PayPal,2023-04
U0465,2023-05-31,20.0,Credit Card,2023-05
U0465,2023-06-30,20.0,PayPal,2023-06
U0465,2023-07-31,20.0,PayPal,2023-07
U0465,2023-08-31,20.0,PayPal,2023-08
U0465,2023-09-30,20.0,Bank Transfer,2023-09
U0465,2023-10-31,20.0,PayPal,2023-10
U0465,2023-11-30,20.0,Credit Card,2023-11
U0466,2022-06-29,20.0,Bank Transfer,2022-06
U0466,2022-07-29,20.0,Credit Card,2022-07
U0466,2022-08-29,20.0,Bank Transfer,2022-08
U0467,2022-04-12,20.0,PayPal,2022-04
U0467,2022-05-12,20.0,Bank Transfer,2022-05
U0467,2022-06-12,20.0,Credit Card,2022-06
U0467,2022-07-12,20.0,PayPal,2022-07
U0467,2022-08-12,20.0,Credit Card,2022-08
U0467,2022-09-12,20.0,Bank Transfer,2022-09
U0467,2022-10-12,20.0,PayPal,2022-10
U0467,2022-11-12,20.0,Bank Transfer,2022-11
U0467,2022-12-12,20.0,PayPal,2022-12
U0467,2023-01-12,20.0,PayPal,2023-01
U0467,2023-02-12,20.0,Credit Card,2023-02
U0467,2023-03-12,20.0,Credit Card,2023-03
U0468,2022-01-24,10.0,PayPal,2022-01
U0469,2022-07-12,10.0,Bank Transfer,2022-07
U0470,2022-09-16,30.0,PayPal,2022-09
U0470,2022-10-16,30.0,Credit Card,2022-10
U0470,2022-11-16,30.0,PayPal,2022-11
U0470,2022-12-16,30.0,PayPal,2022-12
U0470,2023-01-16,30.0,Bank Transfer,2023-01
U0470,2023-02-16,30.0,PayPal,2023-02
U0470,2023-03-16,30.0,Credit Card,2023-03
U0470,2023-04-16,30.0,Bank Transfer,2023-04
U0470,2023-05-16,30.0,PayPal,2023-05
U0470,2023-06-16,30.0,PayPal,2023-06
U0470,2023-07-16,30.0,Bank Transfer,2023-07
U0470,2023-08-16,30.0,PayPal,2023-08
